epoch_no,train_loss,train_classification_accuracy,train_f1,train_accuracy_global,train_precision_global,train_recall_global,train_f1_global,train_specificity_global,train_accuracy_per_class,train_precision_per_class,train_recall_per_class,train_f1_per_class,train_specificity_per_class,train_accuracy_per_class_average,train_precision_per_class_average,train_recall_per_class_average,train_f1_per_class_average,train_specificity_per_class_average,train_accuracy_per_class_weighted,train_precision_per_class_weighted,train_recall_per_class_weighted,train_f1_per_class_weighted,train_specificity_per_class_weighted,train_mcc
149,0.47939750889937083,0.865,0.865,0.9982300996780396,0.9982300996780396,0.9982300996780396,0.9982300996780396,0.9991150498390198,1.0_0.9949238300323486_1.0,0.9946236610412598_1.0_1.0,1.0_0.9949238300323486_1.0,0.9973045587539673_0.9974554777145386_1.0,0.9973683953285217_1.0_1.0,0.9983079433441162,0.9982079267501831,0.9983079433441162,0.998253345489502,0.9991228580474854,0.9982300996780396,0.9982396364212036,0.9982300996780396,0.9982302188873291,0.999138355255127,0.9973485469818115
150,0.4837059110403061,0.87625,0.8761965813239415,0.9982699155807495,0.9982699155807495,0.9982699155807495,0.9982699155807495,0.9991349577903748,1.0_0.9947368502616882_1.0,1.0_1.0_0.9948979616165161,1.0_0.9947368502616882_1.0,1.0_0.9973614811897278_0.9974424839019775,1.0_1.0_0.997389018535614,0.9982455968856812,0.9982993602752686,0.9982455968856812,0.9982680082321167,0.9991296529769897,0.9982699155807495,0.9982787370681763,0.9982699155807495,0.9982699155807495,0.9991191625595093,0.9974091053009033
151,0.4908994988600413,0.885,0.8844444444775581,0.998344361782074,0.998344361782074,0.998344361782074,0.998344361782074,0.9991722106933594,1.0_1.0_0.9949495196342468,1.0_0.9950980544090271_1.0,1.0_1.0_0.9949495196342468,1.0_0.9975429773330688_0.9974683523178101,1.0_0.9975062608718872_1.0,0.9983165264129639,0.9983659982681274,0.9983165264129639,0.9983371496200562,0.9991687536239624,0.998344361782074,0.9983525276184082,0.998344361782074,0.9983443021774292,0.9991618394851685,0.9975204467773438
152,0.4603617862860362,0.8325,0.8325,0.9983416199684143,0.9983416199684143,0.9983416199684143,0.9983416199684143,0.9991708397865295,1.0_1.0_0.9950494766235352,1.0_0.9950739145278931_1.0,1.0_1.0_0.9950494766235352,1.0_0.9975308775901794_0.9975185990333557,1.0_0.9975062608718872_1.0,0.9983498454093933,0.9983580112457275,0.9983498454093933,0.9983497858047485,0.9991687536239624,0.9983416795730591,0.9983497858047485,0.9983416795730591,0.9983415603637695,0.9991645812988281,0.9975165128707886
153,0.4724789031346639,0.8525,0.8527777779102326,0.998389720916748,0.998389720916748,0.998389720916748,0.998389720916748,0.999194860458374,0.995192289352417_1.0_1.0,1.0_0.9951456189155579_1.0,0.995192289352417_1.0_1.0,0.9975903630256653_0.9975669384002686_1.0,1.0_0.9975961446762085_1.0,0.9983974695205688,0.9983818531036377,0.9983974695205688,0.9983857870101929,0.9991987943649292,0.998389720916748,0.9983975291252136,0.998389720916748,0.998389720916748,0.9992064833641052,0.9975883960723877
154,0.4944773691892624,0.8966666666666666,0.8966666666666666,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155,0.47796296974023184,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,0.4781578344106674,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157,0.4798444696267446,0.87,0.87,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158,0.4933335624138514,0.892666666706403,0.8923703704277675,0.998305082321167,0.998305082321167,0.998305082321167,0.998305082321167,0.9991525411605835,0.9949238300323486_1.0_1.0,1.0_0.9951456189155579_1.0,0.9949238300323486_1.0_1.0,0.9974554777145386_0.9975669384002686_1.0,1.0_0.9974026083946228_1.0,0.9983079433441162,0.9983818531036377,0.9983079433441162,0.9983408451080322,0.9991341829299927,0.998305082321167,0.998313307762146,0.998305082321167,0.9983049631118774,0.999097466468811,0.9974602460861206
159,0.4578942139943441,0.83,0.83,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0
160,0.4710712323586146,0.8526666667064031,0.8526222223043441,0.9982699155807495,0.9982699155807495,0.9982699155807495,0.9982699155807495,0.9991349577903748,0.9948979616165161_1.0_1.0,1.0_0.9947368502616882_1.0,0.9948979616165161_1.0_1.0,0.9974424839019775_0.9973614811897278_1.0,1.0_0.9974293112754822_1.0,0.9982993602752686,0.9982455968856812,0.9982993602752686,0.9982680082321167,0.999143123626709,0.9982699155807495,0.9982790350914001,0.9982699155807495,0.9982700347900391,0.9991594552993774,0.9974091053009033
161,0.4706316282351812,0.8533333333333334,0.8533333333333334,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162,0.4806035395463308,0.8691666666666666,0.8694444445768992,0.9982608556747437,0.9982608556747437,0.9982608556747437,0.9982608556747437,0.9991304278373718,1.0_0.9948979616165161_1.0,0.9946523904800415_1.0_1.0,1.0_0.9948979616165161_1.0,0.9973190426826477_0.9974424839019775_1.0,0.9974293112754822_1.0_1.0,0.9982993602752686,0.9982174634933472,0.9982993602752686,0.9982538223266602,0.999143123626709,0.9982608556747437,0.9982701539993286,0.9982608556747437,0.998261034488678,0.9991684556007385,0.9973953366279602
163,0.48873599926630656,0.8755555556217829,0.8765555556615193,0.9947460889816284,0.9947460889816284,0.9947460889816284,0.9947460889816284,0.9973730444908142,0.9947368502616882_0.9896907210350037_1.0,0.9947368502616882_0.9948186278343201_0.9946808218955994,0.9947368502616882_0.9896907210350037_1.0,0.9947368502616882_0.9922480583190918_0.9973333477973938,0.9973753094673157_0.9973474740982056_0.9973958134651184,0.9948091506958008,0.9947453737258911,0.9948091506958008,0.9947727918624878,0.9973728656768799,0.9947460293769836,0.994746208190918,0.9947460293769836,0.9947416186332703,0.997372567653656,0.992123007774353
164,0.47244888166586557,0.8566666666666667,0.8566666670640309,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,0.4868057996034622,0.8783333333333333,0.8783888890345891,0.9967319965362549,0.9967319965362549,0.9967319965362549,0.9967319965362549,0.9983659982681274,0.9949748516082764_1.0_0.9950000047683716,1.0_0.9906976819038391_1.0,0.9949748516082764_1.0_0.9950000047683716,0.997481107711792_0.9953271150588989_0.9974937438964844,1.0_0.9949874877929688_1.0,0.9966583251953125,0.9968992471694946,0.9966583251953125,0.9967672824859619,0.9983291625976562,0.9967319965362549,0.9967623949050903,0.9967319965362549,0.9967355132102966,0.9982554912567139,0.9951070547103882
166,0.47424486498037977,0.86,0.86,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,0.47803621013959247,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168,0.4779773412148158,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,0.476403370698293,0.8633333333333333,0.8633333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170,0.4766130711634954,0.8633333333333333,0.8633333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
171,0.4781775250037511,0.8611111112435659,0.8602962968746821,0.9966777563095093,0.9966777563095093,0.9966777563095093,0.9966777563095093,0.9983388781547546,1.0_0.9897435903549194_1.0,0.995121955871582_1.0_0.9950980544090271,1.0_0.9897435903549194_1.0,0.9975550174713135_0.9948453903198242_0.9975429773330688,0.9974874258041382_1.0_0.9974937438964844,0.9965811967849731,0.9967399835586548,0.9965811967849731,0.9966477155685425,0.9983271360397339,0.9966777563095093,0.9966939687728882,0.9966777563095093,0.9966732859611511,0.9983034133911133,0.9950276017189026
172,0.47639313360055285,0.8633333333333333,0.8633333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,0.48410568952560423,0.8755555556217829,0.8751111112038295,0.9983305335044861,0.9983305335044861,0.9983305335044861,0.9983305335044861,0.9991652965545654,0.9949238300323486_1.0_1.0,1.0_0.9948717951774597_1.0,0.9949238300323486_1.0_1.0,0.9974554777145386_0.9974293112754822_1.0,1.0_0.9975308775901794_1.0,0.9983079433441162,0.9982906579971313,0.9983079433441162,0.9982949495315552,0.9991769790649414,0.9983305335044861,0.9983391165733337,0.9983305335044861,0.9983305335044861,0.9992002844810486,0.9974988698959351
174,0.48344252645969393,0.8766666666666667,0.8766666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,0.4798227236668269,0.87,0.87,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176,0.4986582650740941,0.9033333333333333,0.9033333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,0.4874873967965444,0.8683333333333333,0.8677777778108915,0.9965694546699524,0.9965694546699524,0.9965694546699524,0.9965694546699524,0.9982847571372986,0.9948717951774597_0.9948186278343201_1.0,0.9948717951774597_0.9948186278343201_1.0,0.9948717951774597_0.9948186278343201_1.0,0.9948717951774597_0.9948186278343201_1.0,0.9974226951599121_0.9974358677864075_1.0,0.9965635538101196,0.9965635538101196,0.9965635538101196,0.9965635538101196,0.998286247253418,0.9965695142745972,0.9965695142745972,0.9965695142745972,0.9965695142745972,0.9982891082763672,0.9948541522026062
178,0.45619314670562744,0.8266666666666667,0.8266666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0
179,0.4713280467192332,0.8533333333333334,0.8533333333333334,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,0.5001666043202082,0.9066666666666666,0.906666667064031,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181,0.47602049350738523,0.8566666666666667,0.8566666666666667,0.9983136653900146,0.9983136653900146,0.9983136653900146,0.9983136653900146,0.9991568326950073,0.9943820238113403_1.0_1.0,1.0_0.9954545497894287_1.0,0.9943820238113403_1.0_1.0,0.997183084487915_0.9977220892906189_1.0,1.0_0.9973261952400208_1.0,0.9981273412704468,0.9984848499298096,0.9981273412704468,0.9983017444610596,0.9991087913513184,0.9983136653900146,0.9983212947845459,0.9983136653900146,0.9983131885528564,0.9990125894546509,0.997465193271637
182,0.4784526660044988,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183,0.47338923474152883,0.8566666666666667,0.8566666670640309,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184,0.465093052983284,0.8433333333333334,0.8433333333333334,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185,0.48161497394243874,0.8733333333333333,0.8733333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,0.4937651518980662,0.8922222222884496,0.8925925926367442,0.9983974099159241,0.9983974099159241,0.9983974099159241,0.9983974099159241,0.9991987347602844,0.9951691031455994_1.0_1.0,1.0_1.0_0.9951691031455994,0.9951691031455994_1.0_1.0,0.9975786805152893_1.0_0.9975786805152893,1.0_1.0_0.9976076483726501,0.998389720916748,0.998389720916748,0.998389720916748,0.9983857870101929,0.9992026090621948,0.9983974099159241,0.9984052181243896,0.9983974099159241,0.9983974695205688,0.9992102384567261,0.9975998997688293
187,0.455882937113444,0.8266666666666667,0.8266666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188,0.4595612096786499,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0
189,0.46912463744481403,0.8444444445768992,0.8448148149251938,0.9964413046836853,0.9964413046836853,0.9964413046836853,0.9964413046836853,0.9982206225395203,0.9894737005233765_1.0_1.0,1.0_0.9894737005233765_1.0,0.9894737005233765_1.0_1.0,0.9947090148925781_0.9947090148925781_1.0,1.0_0.9946523904800415_1.0,0.9964913129806519,0.9964913129806519,0.9964913129806519,0.9964727163314819,0.9982174634933472,0.9964412450790405,0.996478796005249,0.9964412450790405,0.9964412450790405,0.998211145401001,0.9946804642677307
190,0.4738702839612961,0.855555555621783,0.8560000000397364,0.9982788562774658,0.9982788562774658,0.9982788562774658,0.9982788562774658,0.9991394281387329,1.0_0.9947368502616882_1.0,0.9950739145278931_1.0_1.0,1.0_0.9947368502616882_1.0,0.9975308775901794_0.9973614811897278_1.0,0.9973614811897278_1.0_1.0,0.9982455968856812,0.9983580112457275,0.9982455968856812,0.9982974529266357,0.9991204738616943,0.9982788562774658,0.9982873201370239,0.9982788562774658,0.9982787370681763,0.9990826845169067,0.9974213242530823
191,0.46692539274692535,0.8416666666666667,0.8411111111442248,0.9982486963272095,0.9982486963272095,0.9982486963272095,0.9982486963272095,0.9991243481636047,1.0_1.0_0.9947368502616882,1.0_0.9949748516082764_1.0,1.0_1.0_0.9947368502616882,1.0_0.997481107711792_0.9973614811897278,1.0_0.9973190426826477_1.0,0.9982455968856812,0.998324990272522,0.9982455968856812,0.9982808828353882,0.9991064071655273,0.9982486367225647,0.9982575178146362,0.9982486367225647,0.9982485771179199,0.999070405960083,0.9973761439323425
192,0.4798383023341497,0.87,0.87,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
193,0.4817055050532023,0.8633333333333333,0.8633333333333333,0.9983792304992676,0.9983792304992676,0.9983792304992676,0.9983792304992676,0.9991896152496338,1.0_1.0_0.9946236610412598,1.0_0.9950000047683716_1.0,1.0_1.0_0.9946236610412598,1.0_0.9974937438964844_0.9973045587539673,1.0_0.9976076483726501_1.0,0.9982079267501831,0.9983333349227905,0.9982079267501831,0.9982661008834839,0.9992026090621948,0.9983792304992676,0.998387336730957,0.9983792304992676,0.9983789920806885,0.9992284178733826,0.9975618720054626
194,0.49263187448183693,0.8933333333333333,0.8933333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195,0.44670414765675864,0.81,0.81,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196,0.4742631270488103,0.86,0.86,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197,0.46822281420230866,0.845,0.845,0.9983498454093933,0.9983498454093933,0.9983498454093933,0.9983498454093933,0.9991748929023743,1.0_1.0_0.9949495196342468,0.9950494766235352_1.0_1.0,1.0_1.0_0.9949495196342468,0.9975185990333557_1.0_0.9974683523178101,0.9975308775901794_1.0_1.0,0.9983165264129639,0.9983499050140381,0.9983165264129639,0.9983290433883667,0.9991769790649414,0.9983497858047485,0.9983580112457275,0.9983497858047485,0.9983497858047485,0.9991810321807861,0.9975283741950989
198,0.4819744368394216,0.8660000000397364,0.8662666666507721,0.9967793822288513,0.9967793822288513,0.9967793822288513,0.9967793822288513,0.998389720916748,1.0_0.9947643876075745_0.9952152967453003,1.0_0.9947643876075745_0.9952152967453003,1.0_0.9947643876075745_0.9952152967453003,1.0_0.9947643876075745_0.9952152967453003,1.0_0.9976744055747986_0.9975728392601013,0.9966598749160767,0.9966598749160767,0.9966598749160767,0.9966598749160767,0.9984157085418701,0.9967793822288513,0.9967793822288513,0.9967793822288513,0.9967793822288513,0.9984679222106934,0.9951605200767517
199,0.48159764051437376,0.8733333333333333,0.8733333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
